# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer steer_rate v
37.084 1 0.0393818 0.00909529 0.450272 0.0174966
37.1632 1 0.0839576 0.00603261 0.238879 0.0516916
37.2425 1 0.037676 0.00206495 0.0497433 0.0601016
37.3217 1 0.0413945 0.0121864 0.606917 0.0359988
37.4009 1 0.183413 0.00877414 0.300463 0.224534
37.4802 1 0.00966038 0.00875 0.43836 0.0701211
37.5594 1 0.0431495 0.00540693 0.254943 0.0387713
37.6387 1 0.0231704 0.0118099 0.554497 0.111428
37.7179 1 0.370777 0.0712246 3.44533 0.144412
37.7971 1 0.0973889 0.00655692 0.306314 0.110305
37.8764 1 0.12048 0.00615023 0.441394 0.113353
37.9556 1 0.0430065 0.0100516 0.577355 0.0769719
38.0349 1 0.127642 0.0154508 0.765942 0.112911
38.1141 1 0.21886 0.0149643 0.713344 0.338402
38.1933 1 0.10387 0.00575249 0.174017 0.0972778
38.2726 1 0.116626 0.0057121 0.345355 0.0677637
38.3518 1 0.041799 0.00668627 0.324639 0.0373232
38.4311 1 0.0444977 0.00118862 0.0345955 0.0345212
38.5103 1 0.0204601 0.0305039 1.63416 0.201294
38.5895 1 0.0284942 0.00787165 0.388767 0.0122933
38.6688 1 0.0383058 0.00344001 0.176598 0.00381627
38.748 1 0.111407 0.00356776 0.0412697 0.0925517
38.8273 1 0.137065 0.00458901 0.196594 0.0457953
38.9065 1 0.029367 0.0035322 0.206778 0.03143
38.9857 1 0.0435924 0.0059197 0.315795 0.017487
39.065 1 0.029081 0.00333825 0.165627 0.00479416
39.1442 1 0.0442964 0.00568868 0.277284 0.0149561
39.2235 1 0.0380491 0.000566709 0.0537654 0.0261652
39.3027 1 0.0116586 0.00305376 0.149131 0.0213945
39.3819 1 0.0311609 0.00253114 0.132819 0.00916353
39.4612 1 0.0890554 0.00701709 0.345594 0.0716321
39.5404 1 0.0449607 0.00151422 0.0693226 0.0141089
39.6196 1 0.12636 0.00325771 0.127712 0.0339037
39.6989 1 0.0358197 0.00567284 0.345885 0.00854533
39.7781 1 0.00420307 0.00366429 0.253691 0.0240133
39.8574 1 0.0460037 0.00421401 0.247009 0.00992113
39.9366 1 0.0303891 0.00142817 0.12325 0.00616592
40.0158 1 0.043468 0.00474931 0.295698 0.0140265
40.0951 1 0.0360223 0.00117205 0.0841992 0.00470909
40.1743 1 0.0886234 0.00181086 0.138375 0.0178911
40.2536 1 0.0279997 0.0017281 0.179513 0.0155104
40.3328 1 0.0515732 0.00363693 0.222985 0.00367995
40.412 1 0.0493032 0.00343195 0.189338 0.0071473
40.4913 1 0.048924 0.00446717 0.233803 0.0169401
40.5705 1 0.0374888 0.0025385 0.137876 0.00190787
40.6498 1 0.0445447 0.00118297 0.0708447 0.00337557
40.729 1 0.0397647 0.00140617 0.0919468 0.00422017
40.8082 1 0.0221107 0.000365482 0.0416325 0.00187622
40.8875 1 0.0510528 0.00263998 0.146969 0.00411937
40.9667 1 0.0373874 0.000477412 0.0431311 0.0023723
41.046 1 0.0369348 0.00059923 0.0460588 0.0013279
41.1252 1 0.0367425 0.0029593 0.162072 0.00210266
41.2044 1 0.061548 0.00235438 0.136118 0.00412464
41.2837 1 0.0330957 0.00179502 0.10532 0.00102264
41.3629 1 0.0227004 0.0022896 0.130994 0.00265572
41.4422 1 0.0276467 0.00196797 0.119925 9.87088e-05
41.5214 1 0.0165499 0.0019232 0.107291 0.00156431
41.6006 1 0.0246426 0.00278685 0.155472 0.00090543
41.6799 1 0.0250091 0.00132267 0.0730053 0.000888744
41.7591 1 0.0215204 0.00223441 0.135605 6.86415e-05
41.8383 1 0.0323875 0.0016362 0.103158 0.000758049
41.9176 1 0.0255977 0.00222577 0.137536 0.000131406
41.9968 1 0.0211086 0.00354406 0.219525 0.0002153
42.0761 1 0.021656 0.00130396 0.0790806 1.91109e-05
42.1553 1 0.0231476 0.00110643 0.069194 5.13322e-05
42.2345 1 0.0160479 0.00109786 0.0767255 0.000212404
42.3138 1 0.0177943 0.0032093 0.186488 0.000441467
42.393 1 0.0284846 0.00093509 0.0632149 6.71966e-05
42.4723 1 0.0256402 0.0019307 0.121677 0.000324697
42.5515 1 0.027498 0.00127291 0.0774481 0.000224093
42.6307 1 0.0255675 0.00202009 0.119855 0.000575555
42.71 1 0.0277205 0.00357082 0.230665 0.0017956
42.7892 1 0.0274839 0.00163698 0.103674 0.000785108
42.8685 1 0.0335194 0.000912957 0.0543429 0.000764496
42.9477 1 0.0285024 0.00186529 0.109091 0.000100273
43.0269 1 0.0146614 0.000785499 0.0495995 0.00238307
43.1062 1 0.0111468 0.00146322 0.106676 0.00167879
43.1854 1 0.0230533 0.00197363 0.112551 0.00108439
43.2647 1 0.0287072 0.00167912 0.0980617 0.000489264
43.3439 1 0.033026 0.00184986 0.115198 0.00159291
43.4231 1 0.0337898 0.00229525 0.114503 0.00276012
43.5024 1 0.0252321 0.00279306 0.15105 0.0046341
43.5816 1 0.0426051 0.000579573 0.0157538 0.000114507
43.6609 1 0.0374051 0.0031304 0.170253 0.00546154
43.7401 1 0.0373351 0.00220837 0.105322 0.00193662
43.8193 1 0.0364194 0.00333005 0.200494 0.00448184
43.8986 1 0.0388562 0.00622443 0.376508 0.0117533
43.9778 1 0.0251984 0.0020215 0.103827 0.00763939
44.057 1 0.00405328 0.00940173 0.51022 0.0220534
44.1363 1 0.0495869 0.0111411 0.673742 0.0114257
44.2155 1 0.0273401 0.00062749 0.040855 0.00923131
44.2948 1 0.0543736 0.0105205 0.539926 0.0368451
44.374 1 0.0320037 0.00484801 0.305695 0.0349775
44.4532 1 0.0208415 0.00268262 0.113552 0.0213896
44.5325 1 0.0255459 0.000998272 0.0754897 0.00665475
44.6117 1 0.0263005 0.00204917 0.116423 0.0031889
44.691 1 0.0321847 0.0140422 0.825008 0.0310717
44.7702 1 0.200694 0.0191299 1.38656 0.0890672
44.8494 1 0.0851379 0.00756015 0.555805 0.0393711
44.9287 1 0.0216285 0.00263855 0.127679 0.020401
45.0079 1 0.0453881 0.00416673 0.23741 0.0114771
45.0872 1 0.0491438 0.00759708 0.411553 0.0155896
45.1664 1 0.0527193 0.0124786 0.710014 0.0132182
45.2456 1 0.0423081 0.0059071 0.481568 0.0313459
45.3249 1 0.118173 0.0094266 0.572079 0.0153071
45.4041 1 0.0270532 0.00328758 0.157715 0.0116457
45.4834 1 0.0264848 0.00237983 0.132913 0.0302174
45.5626 1 0.0595455 0.00967796 0.471821 0.0350427
45.6418 1 0.0487225 0.00391289 0.20881 0.0170536
45.7211 1 0.058879 0.00275286 0.130463 0.0349549
45.8003 1 0.0449731 0.00181819 0.150049 0.0346225
45.8796 1 0.0562229 0.00344375 0.160575 0.020678
45.9588 1 0.0226983 0.00141625 0.158162 0.0169515
46.038 1 0.0219588 0.0163182 0.847507 0.196162
46.1173 1 0.0350293 0.00319225 0.157931 0.00803983
46.1965 1 0.0326584 0.0107453 0.588128 0.0146263
46.2757 1 0.0279386 0.00184981 0.103736 0.00758047
46.355 1 0.0397053 0.0203661 1.06719 0.0367939
46.4342 1 0.0522978 0.00386036 0.195523 0.0229123
46.5135 1 0.0393538 0.00561378 0.286709 0.00658721
46.5927 1 0.0362772 0.00312662 0.129524 0.0106039
46.6719 1 0.0521906 0.00371323 0.217721 0.0396278
46.7512 1 0.0907013 0.00362941 0.165435 0.0278132
46.8304 1 0.0847263 0.00954239 0.455622 0.0636183
46.9097 1 0.0412264 0.0041096 0.255122 0.00739089
46.9889 1 0.0690317 0.00593996 0.298986 0.00561251
47.0681 1 0.0232408 0.00467837 0.151287 0.0379849
47.1474 1 0.0410918 0.00500882 0.254024 0.0131859
47.2266 1 0.0330532 0.0116925 0.634566 0.020044
47.3059 1 0.044938 0.00458616 0.235282 0.0100809
47.3851 1 0.14178 0.0304524 2.00774 0.307643
47.4643 1 0.0177131 0.00541705 0.2628 0.0460933
47.5436 1 0.0229482 0.0113347 0.539316 0.0448174
47.6228 1 0.0451349 0.00963384 0.52164 0.0236273
47.7021 1 0.0363574 0.015787 0.849487 0.0461618
47.7813 1 0.0413622 0.00368171 0.238429 0.0174666
47.8605 1 0.0581189 0.00594217 0.255746 0.040167
47.9398 1 0.0542988 0.00265818 0.120238 0.00768483
48.019 1 0.0627448 0.00611079 0.329179 0.0166648
48.0983 1 0.045265 0.00565072 0.291715 0.0164349
48.1775 1 0.0352821 0.0100256 0.521169 0.00446841
48.2567 1 0.0365687 0.00384495 0.169336 0.025817
48.336 1 0.0879102 0.0211513 0.951979 0.0556255
48.4152 1 0.0629379 0.00670497 0.299583 0.0263818
48.4944 1 0.0322322 0.00601461 0.287656 0.00882618
48.5737 1 0.472075 0.124735 6.28292 0.0825889
48.6529 1 0.0335207 0.000867855 0.0312525 0.0245722
48.7322 1 0.0375325 0.00178286 0.0883107 0.00374989
48.8114 1 0.0591762 0.00622378 0.288476 0.014836
48.8906 1 0.0318528 0.00399122 0.209168 0.00343272
48.9699 1 0.109964 0.0276435 1.25474 0.108778
49.0491 1 0.112159 0.00265981 0.188093 0.0608775
49.1284 1 0.0280686 0.00364665 0.152467 0.0241884
49.2076 1 0.0479507 0.00113417 0.046339 0.0072726
49.2868 1 0.0311898 0.00452522 0.217954 0.0374872
49.3661 1 0.080525 0.0056686 0.479155 0.0355384
49.4453 1 0.0979364 0.0217015 1.11773 0.0531761
49.5246 1 0.0289487 0.0019755 0.0562631 0.00785272
49.6038 1 0.00562477 0.000753173 0.0457557 0.0166789
49.683 1 0.0504276 0.00537379 0.22315 0.0201335
49.7623 1 0.0370431 0.00384716 0.153673 0.0458932
49.8415 1 0.0762376 0.0158361 0.826497 0.0212448
49.9208 1 0.0368316 0.00539704 0.253406 0.00681746
50 1 0.0568278 0.00519666 0.24004 0.0111858
50.0792 1 0.0386332 0.00490282 0.203587 0.033426
50.1585 1 0.0166764 0.00349289 0.157195 0.0181668
50.2377 1 0.0303295 0.00903964 0.449702 0.00704855
50.317 1 0.0527652 0.0187116 0.799726 0.0631399
50.3962 1 0.0146468 0.005456 0.290609 0.0034219
50.4754 1 0.023195 0.00170757 0.161431 0.0166942
50.5547 1 0.010084 0.00340174 0.141611 0.0157603
50.6339 1 0.100574 0.0163313 0.730765 0.0751468
50.7132 1 0.0547442 0.00623049 0.307571 0.0273943
50.7924 1 0.0144666 0.00525476 0.224073 0.023473
50.8716 1 0.0776013 0.015848 0.79598 0.0272614
50.9509 1 0.0224264 0.00414007 0.318262 0.0112517
51.0301 1 0.0405584 0.00520684 0.20746 0.0326002
51.1093 1 0.0490142 0.00131816 0.197385 0.0170568
51.1886 1 0.00998408 0.00273574 0.0892337 0.0184499
51.2678 1 0.0570268 0.00177723 0.174645 0.0366796
51.3471 1 0.0468911 0.00660992 0.332988 0.0135617
51.4263 1 0.0248638 0.0078826 0.356876 0.0177516
51.5055 1 0.0386341 0.0170193 0.961804 0.00593386
51.5848 1 0.0319067 0.00359107 0.170055 0.00635517
51.664 1 0.0379201 0.00444412 0.185734 0.00709883
51.7433 1 0.0509118 0.00146431 0.2897 0.0127148
51.8225 1 0.0336225 0.00129701 0.0690446 0.00649322
51.9017 1 0.0226408 0.0150457 0.75334 0.00598481
51.981 1 0.00841078 0.00396104 0.20792 0.00280969
52.0602 1 0.0196469 0.00745781 0.407122 0.00392904
52.1395 1 0.051806 0.00430047 0.146369 0.00773392
52.2187 1 0.0664802 0.00274929 0.188476 0.00277016
52.2979 1 0.0267617 0.00564975 0.294659 0.00188111
52.3772 1 0.0331293 0.00331458 0.152125 0.00223083
52.4564 1 0.0208664 0.00194943 0.168508 0.000826798
52.5357 1 0.0147309 0.0019639 0.0913887 0.00034363
52.6149 1 0.0168258 0.00508764 0.268306 1.8774e-05
52.6941 1 0.0195193 0.00646451 0.358264 0.000407265
52.7734 1 0.00400277 0.00477303 0.267382 0.00019151
52.8526 1 0.028953 0.00457072 0.287694 0.000945951
52.9319 1 0.182991 0.0430252 2.02028 0.0110151
53.0111 1 0.0189477 0.00177315 0.0949769 0.000343379
53.0903 1 0.0178419 0.00268094 0.1442 0.00162379
53.1696 1 0.00892436 0.00203307 0.0908976 0.00203992
53.2488 1 0.0264914 0.00226656 0.12251 0.00154828
53.328 1 0.0254688 0.00358056 0.165981 0.00260952
53.4073 1 0.147322 0.0140632 0.67939 0.0124344
53.4865 1 0.0291384 0.0159447 0.899831 0.00818758
53.5658 1 0.0173994 0.00289956 0.136765 0.00367184
53.645 1 0.0244819 0.00282613 0.146229 0.0017855
53.7242 1 0.0634193 0.00680745 0.48104 0.0033239
53.8035 1 0.0937099 0.011234 0.862268 0.0243919
53.8827 1 0.0313681 0.0042641 0.306109 0.00384225
53.962 1 0.0206401 0.00662266 0.376073 0.00323497
54.0412 1 0.0158138 0.00442634 0.253189 0.00269697
54.1204 1 0.0895142 0.0143385 1.0286 0.0085106
54.1997 1 0.0157602 0.00124507 0.0781372 0.00893767
54.2789 1 0.0176151 0.00071929 0.0181381 0.00201017
54.3582 1 0.0183523 0.00556034 0.303065 0.014028
54.4374 1 0.129047 0.00326229 0.00445053 0.0269437
54.5166 1 0.00860345 0.00259703 0.174407 0.00817604
54.5959 1 0.0107278 0.0124745 0.714265 0.0117147
54.6751 1 0.0306153 0.00175896 0.153184 0.0142797
54.7544 1 0.112936 0.0231017 1.34479 0.0304022
54.8336 1 0.0139935 0.00593808 0.319253 0.0182887
54.9128 1 0.0529684 0.0143927 0.879051 0.0071733
54.9921 1 0.00174061 0.00262023 0.157638 0.0117729
55.0713 1 0.0491895 0.00448745 0.240544 0.00167203
55.1506 1 0.0705467 0.0103341 0.553456 0.0266791
55.2298 1 0.0140146 0.00115829 0.0865584 0.0090338
55.309 1 0.00967965 0.0014966 0.141914 0.0239195
55.3883 1 0.0194576 0.000924722 0.0457924 0.00137934
55.4675 1 0.0636064 0.00469603 0.273481 0.0102449
55.5467 1 0.0806587 0.00699954 0.376707 0.0134575
55.626 1 0.0182434 0.0027711 0.159239 0.00329087
55.7052 1 0.013814 0.00602555 0.337593 0.00578519
55.7845 1 0.120075 0.0105414 0.57145 0.0189619
55.8637 1 0.0518886 0.00523233 0.321601 0.0290254
55.9429 1 0.0301745 0.00605135 0.366897 0.00599883
56.0222 1 0.0831085 0.00155678 0.12066 0.0153918
56.1014 1 0.0327332 0.00215848 0.138175 0.00350102
56.1807 1 0.0683374 0.00423772 0.251216 0.00715537
56.2599 1 0.0393211 0.0018307 0.135029 0.0101084
56.3391 1 0.0340475 0.00176729 0.0870718 0.00496994
56.4184 1 0.0587188 0.00703557 0.443827 0.0151727
56.4976 1 0.0477977 0.00569414 0.326379 0.00907562
56.5769 1 0.0254017 0.00411608 0.244401 0.0026856
56.6561 1 0.0483353 0.0033821 0.225761 0.0140778
56.7353 1 0.0883581 0.00322993 0.159847 0.00967858
56.8146 1 0.0579694 0.0045581 0.293842 0.00690483
56.8938 1 0.0115675 0.00345704 0.231459 0.0098459
56.9731 1 0.0460118 0.00372345 0.241609 0.00911217
57.0523 1 0.0536466 0.0013431 0.0890496 0.00683496
57.1315 1 0.0346506 0.00440324 0.263841 0.00719151
57.2108 1 0.10226 0.00605205 0.3242 0.0415353
57.29 1 0.0553482 0.00985892 0.551917 0.0323031
57.3693 1 0.0156054 0.00136305 0.0920607 0.00413986
57.4485 1 0.0126845 0.00105945 0.0740744 0.0045942
57.5277 1 0.0387408 0.00163416 0.0821508 0.00645015
57.607 1 0.0110455 0.00171086 0.142264 0.00795487
57.6862 1 0.0149361 0.00155556 0.0942474 0.00786745
57.7654 1 0.0195409 0.00501862 0.281447 0.0157393
57.8447 1 0.0362471 0.00726689 0.399699 0.0195317
57.9239 1 0.0476451 0.00301595 0.136975 0.0110636
58.0032 1 0.0302116 0.00369278 0.237849 0.00798966
58.0824 1 0.0372481 0.00172586 0.0988087 0.0074555
58.1616 1 0.0153406 0.00629499 0.361697 0.0114634
58.2409 1 0.068526 0.00246526 0.182209 0.0119681
58.3201 1 0.0327639 0.0037025 0.242657 0.0265772
58.3994 1 0.0244104 0.00240758 0.129044 0.00767158
58.4786 1 0.0147986 0.00396128 0.226783 0.00827459
58.5578 1 0.0478089 0.0033122 0.179779 0.00301011
58.6371 1 0.123602 0.00935272 0.498808 0.0457032
58.7163 1 0.0350414 0.00179712 0.0884729 0.0132216
58.7956 1 0.029858 0.00360169 0.205506 0.0270938
58.8748 1 0.0321675 0.00514451 0.309206 0.00685493
58.954 1 0.0693167 0.00478756 0.314099 0.00988969
59.0333 1 0.0520088 0.00487502 0.262355 0.0105088
59.1125 1 0.0416413 0.00365053 0.273408 0.02755
59.1918 1 0.0231948 0.00512405 0.291628 0.0143861
59.271 1 0.0537872 0.00859358 0.466257 0.0475068
59.3502 1 0.0416418 0.00351133 0.179661 0.00650835
59.4295 1 0.0986789 0.00843694 0.418253 0.0340665
59.5087 1 0.0031423 0.00458915 0.218146 0.00988722
59.588 1 0.0456547 0.0214952 1.15796 0.0866081
59.6672 1 0.0283298 0.00939685 0.50182 0.0205552
59.7464 1 0.053976 0.00760637 0.41547 0.0251905
59.8257 1 0.126956 0.00843524 0.404088 0.0336056
59.9049 1 0.101036 0.0468029 2.62841 0.12053
59.9841 1 0.0508676 0.00551973 0.273067 0.0507639
60.0634 1 0.0872614 0.00697116 0.349194 0.0128495
60.1426 1 0.0489768 0.00510623 0.351681 0.00529757
60.2219 1 0.0257082 0.00536318 0.27781 0.0133541
60.3011 1 0.0174291 0.00423489 0.196106 0.00801892
60.3803 1 0.0480361 0.0080357 0.393742 0.0328786
60.4596 1 0.0321057 0.0053821 0.252025 0.0220061
60.5388 1 0.114369 0.0067904 0.277062 0.0145754
60.6181 1 0.0864742 0.00912447 0.423757 0.0226017
60.6973 1 0.00866715 0.00799279 0.444756 0.0265068
60.7765 1 0.0106207 0.00475736 0.304785 0.0110497
60.8558 1 0.0271547 0.0011565 0.13876 0.0224517
60.935 1 0.0112742 0.00219575 0.101838 0.00541356
61.0143 1 0.0111835 0.0059427 0.308137 0.0173847
61.0935 1 0.00925798 0.000982737 0.0335384 0.0109573
61.1727 1 0.0731619 0.00616375 0.233581 0.0327532
61.252 1 0.0535693 0.0234987 1.22221 0.0060166
61.3312 1 0.0449887 0.00738797 0.359491 0.0299913
61.4105 1 0.047085 0.00450814 0.214588 0.00108147
61.4897 1 0.134941 0.0235581 1.18194 0.00975003
61.5689 1 0.0355738 0.00939876 0.489641 0.0140331
61.6482 1 0.031576 0.00862095 0.46913 0.0120238
61.7274 1 0.034977 0.015024 0.830482 0.0309602
61.8067 1 0.112598 0.0125394 0.574633 0.0236073
61.8859 1 0.0185616 0.00480294 0.248332 0.00752434
61.9651 1 0.0407548 0.00245506 0.103769 0.00901434
62.0444 1 0.0283742 0.0169979 0.8364 0.0252107
62.1236 1 0.0428483 0.00619236 0.097991 0.0612191
62.2028 1 0.0673371 0.00540807 0.280494 0.00383118
62.2821 1 0.0604989 0.00646103 0.258975 0.00404185
62.3613 1 0.0697913 0.00579199 0.289412 0.0073106
62.4406 1 0.0589197 0.00826146 0.487105 0.00155627
62.5198 1 0.0318126 0.00397997 0.214761 0.00545562
62.599 1 0.0150483 0.0108739 0.577982 0.00532856
62.6783 1 0.33373 0.0538755 2.60899 0.014813
62.7575 1 0.0713803 0.00794477 0.43796 0.00386973
62.8368 1 0.010646 0.00159162 0.0343077 0.00135092
62.916 1 0.0488272 0.00341249 0.15648 0.00233792
62.9952 1 0.0590842 0.0065076 0.346977 0.0013085
63.0745 1 0.0182397 0.0056484 0.269935 0.00149233
63.1537 1 0.00214221 0.00486229 0.219085 3.46932e-05
63.233 1 0.0255659 0.00620466 0.493205 0.000635246
63.3122 1 0.00582095 0.00703967 0.229593 0.00569862
63.3914 1 0.00638417 0.000976985 0.0845793 0.00209734
63.4707 1 0.0447434 0.00103127 0.098855 0.00597578
63.5499 1 0.147966 0.0107012 0.614412 0.00604798
63.6292 1 0.0540876 0.00425362 0.30857 0.00714305
63.7084 1 0.116153 0.0182248 0.850404 0.0302575
63.7876 1 0.0341969 0.00757728 0.39713 0.0108686
63.8669 1 0.0799209 0.000428079 0.149919 0.0116849
63.9461 1 0.0333537 0.011474 0.621376 0.00789273
64.0254 1 0.059419 0.0196083 1.07769 0.0165116
64.1046 1 0.117873 0.0076086 0.40414 0.0184021
64.1838 1 0.0314578 0.00150176 0.0534259 0.00302444
64.2631 1 0.0413855 0.0100684 0.566773 0.00440585
64.3423 1 0.0323168 0.00716341 0.389479 0.00868941
64.4215 1 0.0359099 0.00262845 0.0958223 0.00609612
64.5008 1 0.0171021 0.000512216 0.0831454 0.00396691
64.58 1 0.0587147 0.0105059 0.533003 0.00462957
64.6593 1 0.0866012 0.00726877 0.415336 0.014123
64.7385 1 0.0246534 0.00540457 0.297385 0.00383168
64.8177 1 0.0234081 0.0170728 0.88432 0.0344363
64.897 1 0.0473975 0.00568061 0.288592 0.0197736
64.9762 1 0.00814937 0.00206829 0.0916178 0.00925785
65.0555 1 0.0315961 0.0152843 0.848438 0.0271576
65.1347 1 0.103344 0.011943 0.605032 0.00835617
65.2139 1 0.0963762 0.00894305 0.425053 0.0313087
65.2932 1 0.0934631 0.0268248 1.02486 0.0976579
65.3724 1 0.0515411 0.00689528 0.358238 0.0270665
65.4517 1 0.0263716 0.00452857 0.211094 0.0196471
65.5309 1 0.0355772 0.00163332 0.0380259 0.0159626
65.6101 1 0.0754935 0.00893483 0.456741 0.0410022
65.6894 1 0.0140498 0.00674103 0.350351 0.0105005
65.7686 1 0.0229128 0.00374026 0.189778 0.0113272
65.8479 1 0.0583086 0.0120909 0.647781 0.0238554
65.9271 1 0.0997052 0.01062 0.501915 0.0491633
66.0063 1 0.0757704 0.0111634 0.628964 0.0469672
66.0856 1 0.0898185 0.000428357 0.134303 0.0231888
66.1648 1 0.0509054 0.00457387 0.201051 0.0374437
66.2441 1 0.038112 0.00048221 0.0238665 0.00922206
66.3233 1 0.164979 0.0226047 1.26963 0.0150363
66.4025 1 0.345424 0.0448722 2.51803 0.133048
66.4818 1 0.130989 0.0213585 1.09173 0.0835698
66.561 1 0.0296497 0.00828814 0.456838 0.0477694
66.6402 1 0.052195 0.00977963 0.510396 0.0287166
66.7195 1 0.0785735 0.00355221 0.176778 0.0230062
66.7987 1 0.022241 0.00268839 0.130982 0.0234313
66.878 1 0.247447 0.0193057 0.978539 0.0495509
66.9572 1 0.0577112 0.00320276 0.172682 0.0110178
67.0364 1 0.369198 0.0149777 0.754962 0.062665
67.1157 1 0.00967831 0.010639 0.610791 0.0282286
67.1949 1 0.0201962 0.00155037 0.0876953 0.00278642
67.2742 1 0.0635912 0.00967361 0.570789 0.00668505
67.3534 1 0.01984 0.00195731 0.085796 0.00869986
67.4326 1 0.0635557 0.00486166 0.29198 0.0378898
67.5119 1 0.17806 0.0245096 1.42597 0.0542179
67.5911 1 0.0530255 0.00497662 0.190957 0.0131089
67.6704 1 0.215348 0.0113821 0.608372 0.00499878
67.7496 1 0.0566181 0.00244923 0.128206 0.0146582
67.8288 1 0.302225 0.051966 2.89874 0.0232706
67.9081 1 0.360201 0.0273 1.46521 0.0274693
67.9873 1 0.0708255 0.00575087 0.425595 0.00435978
68.0666 1 0.0632295 0.000572567 0.0198642 0.00732688
68.1458 1 0.0416948 0.00272499 0.207527 0.0151432
68.225 1 0.0635837 0.00367409 0.201853 0.0180319
68.3043 1 0.051751 0.00147502 0.108925 0.0201165
68.3835 1 0.108424 0.00859864 0.480099 0.0116784
68.4628 1 0.0553204 0.00792787 0.445771 0.0162841
68.542 1 0.0402139 0.00475785 0.267562 0.0113288
68.6212 1 0.049686 0.00208699 0.188476 0.0109314
68.7005 1 0.0888298 0.0125335 0.706489 0.0356156
68.7797 1 0.0114276 0.0045166 0.24113 0.00669045
68.8589 1 0.870394 0.102997 5.92157 0.220587
68.9382 1 0.0320692 0.00487129 0.295051 0.019321
69.0174 1 0.0126218 0.00488577 0.34709 0.0134582
69.0967 1 0.290039 0.00814975 0.337039 0.0901475
69.1759 1 0.0200404 0.00127398 0.0990363 0.00709685
69.2551 1 0.582759 0.0381565 2.59743 0.110455
69.3344 1 0.074008 0.00135915 0.0598773 0.012166
69.4136 1 0.0326509 0.00312019 0.16283 0.0113797
69.4929 1 0.0809963 0.00164767 0.104266 0.00605653
69.5721 1 0.155433 0.00733478 0.423285 0.00245295
69.6513 1 0.0833748 0.00584574 0.357224 0.0156337
69.7306 1 0.0652771 0.00268583 0.155255 0.00561367
69.8098 1 0.0468309 0.00506203 0.289972 0.0102932
69.8891 1 0.11383 0.00879275 0.528256 0.0179774
69.9683 1 0.0361162 0.000629543 0.0501293 0.00586479
70.0475 1 0.0840214 0.000270712 0.0175794 0.00640248
70.1268 1 0.116871 0.00513838 0.288226 0.00470402
70.206 1 0.0517479 0.00193988 0.130376 0.000626394
70.2853 1 0.0530033 0.00322034 0.206772 0.00442136
70.3645 1 0.0447832 0.0024099 0.119777 0.0122155
70.4437 1 0.0593711 0.00482481 0.289906 0.00461446
70.523 1 0.0603804 0.0002532 0.0256109 0.00571173
70.6022 1 0.0508681 0.00245679 0.133771 0.00624527
70.6815 1 0.0829067 0.00205471 0.145089 0.00503252
70.7607 1 0.051085 0.00389241 0.272937 0.00605601
70.8399 1 0.101381 0.0114811 0.653892 0.0146492
70.9192 1 0.0633394 0.00206682 0.114052 0.00548291
70.9984 1 0.0152343 0.00378496 0.194185 0.0107607
71.0776 1 0.116353 0.00191398 0.0757811 0.00862941
71.1569 1 0.108688 0.00588768 0.354589 0.00398459
71.2361 1 0.128357 0.00436167 0.238267 0.0018894
71.3154 1 0.00773055 0.00313402 0.21908 0.00612741
71.3946 1 0.0868526 0.000668603 0.0447421 0.00550137
71.4738 1 0.0519323 0.00154535 0.0707488 0.00787995
71.5531 1 0.102015 0.00659735 0.399036 0.00675502
71.6323 1 0.125915 0.0043087 0.260654 0.00743753
71.7116 1 0.0262968 0.00273204 0.14429 0.00805271
71.7908 1 0.0368064 0.00462855 0.25688 0.0113158
71.87 1 0.0809681 0.00229167 0.116385 0.00249014
71.9493 1 0.0424822 0.00159236 0.0740432 0.00300053
72.0285 1 0.079866 0.00137061 0.0908441 0.0124181
72.1078 1 0.0413658 0.00160558 0.0789157 0.00381676
72.187 1 0.0579936 0.00898986 0.55826 0.00744803
72.2662 1 0.048126 0.00584422 0.394152 0.0050914
72.3455 1 0.0974279 0.00792959 0.529641 0.00473463
72.4247 1 0.0290252 0.00257537 0.190784 0.008505
72.504 1 0.0536378 0.00255727 0.212937 0.00172802
72.5832 1 0.212717 0.0170291 0.939525 0.0169239
72.6624 1 0.0348129 0.00875182 0.468352 0.0141582
72.7417 1 0.809175 0.0305582 2.01133 0.0555436
72.8209 1 0.0354482 0.00185912 0.106701 0.00157357
72.9002 1 0.0570747 0.00218141 0.113393 0.00388369
72.9794 1 0.0924937 0.00306353 0.126791 0.00533833
73.0586 1 0.0582958 0.00490628 0.275535 0.00212051
73.1379 1 0.0737903 0.0174923 0.911865 0.00378554
73.2171 1 0.0782719 0.00579942 0.269924 0.00272726
73.2963 1 0.046861 0.00787032 0.442181 0.00122654
73.3756 1 0.0563731 0.00551664 0.315539 0.000804877
73.4548 1 0.0106724 0.00847773 0.383322 0.00289335
73.5341 1 0.0910864 0.0123454 0.671226 0.0017898
73.6133 1 0.0292937 0.00336526 0.169469 0.000376654
73.6925 1 0.102525 0.00792013 0.440143 3.26379e-05
73.7718 1 0.0564486 0.0111902 0.66255 3.09249e-05
73.851 1 0.060029 0.0101887 0.513738 0.00248197
73.9303 1 0.10431 0.0212859 1.21197 0.00220107
74.0095 1 0.0107825 0.000727825 0.0390867 0.00175437
74.0887 1 0.0523838 0.00719381 0.354034 0.00272341
74.168 1 0.0790611 0.00770172 0.384361 0.0065877
