# Generated from ../data/13JUL2013/000.dat
time T_rw T_rw_desired T_s T_s_desired
28.495 -9.50092 -9.50092 0.00398369 0.00398369
28.5 -9.50756 -9.50756 0.0957069 0.0957069
28.505 -9.50967 -9.50967 0.170836 0.170836
28.51 -9.51417 -9.51417 0.256392 0.256392
28.515 -9.51468 -9.51468 0.216986 0.216986
28.52 -9.51804 -9.51804 0.18443 0.18443
28.525 -9.51772 -9.51772 0.216469 0.216469
28.53 -9.52048 -9.52048 0.204539 0.204539
28.535 -9.5197 -9.5197 0.132383 0.132383
28.54 -9.52215 -9.52215 0.105951 0.105951
28.545 -9.52116 -9.52116 0.0405343 0.0405343
28.55 -9.5234 -9.5234 0.0158338 0.0158338
28.555 -9.52227 -9.52227 0.00240625 0.00240625
28.56 -9.52443 -9.52443 0.0294165 0.0294165
28.565 -11.0544 -11.0544 0.0281196 0.0281196
28.57 -10.2321 -10.2321 0.0530731 0.0530731
28.575 -10.039 -10.039 0.0865602 0.0865602
28.58 -9.90135 -9.90135 0.127865 0.127865
28.585 -9.79831 -9.79831 0.149592 0.149592
28.59 -9.72622 -9.72622 0.1313 0.1313
28.595 -9.67095 -9.67095 0.134597 0.134597
28.6 -9.63366 -9.63366 0.137949 0.137949
28.605 -9.60374 -9.60374 0.144719 0.144719
28.61 -9.5849 -9.5849 0.117773 0.117773
28.615 -11.0996 -11.0996 0.0580343 0.0580343
28.62 -10.2661 -10.2661 0.00736211 0.00736211
28.625 -11.5961 -11.5961 -0.0519858 -0.0519858
28.63 -10.6281 -10.6281 -0.0963734 -0.0963734
28.635 -10.3289 -10.3289 -0.101377 -0.101377
28.64 -10.1139 -10.1139 -0.155378 -0.155378
28.645 -11.4857 -11.4857 -0.12086 -0.12086
28.65 -10.5481 -10.5481 -0.0591321 -0.0591321
28.655 -10.2712 -10.2712 0.0477589 0.0477589
28.66 -10.0724 -10.0724 0.125179 0.125179
28.665 -9.92474 -9.92474 0.205537 0.205537
28.67 -9.82021 -9.82021 0.246467 0.246467
28.675 -11.2724 -11.2724 0.222392 0.222392
28.68 -10.3935 -10.3935 0.205333 0.205333
28.685 -11.6903 -11.6903 0.153646 0.153646
28.69 -12.2293 -12.2293 0.083388 0.083388
28.695 -11.0881 -11.0881 0.0712513 0.0712513
28.7 -10.6685 -10.6685 0.0376985 0.0376985
28.705 -11.8912 -11.8912 -0.00957836 -0.00957836
28.71 -10.8451 -10.8451 -0.0199891 -0.0199891
28.715 -12.0201 -12.0201 0.0198445 0.0198445
28.72 -10.9392 -10.9392 0.0700731 0.0700731
28.725 -10.5578 -10.5578 0.13551 0.13551
28.73 -10.283 -10.283 0.174384 0.174384
28.735 -11.6111 -11.6111 0.224754 0.224754
28.74 -10.6418 -10.6418 0.214669 0.214669
28.745 -11.8728 -11.8728 0.195691 0.195691
28.75 -12.3637 -12.3637 0.157947 0.157947
28.755 -11.1876 -11.1876 0.10324 0.10324
28.76 -10.7426 -10.7426 0.0806959 0.0806959
28.765 -11.9467 -11.9467 0.0438155 0.0438155
28.77 -10.8871 -10.8871 -0.00106545 -0.00106545
28.775 -12.0523 -12.0523 -0.0110744 -0.0110744
28.78 -10.9642 -10.9642 -0.0442869 -0.0442869
28.785 -10.5776 -10.5776 -0.0301349 -0.0301349
28.79 -10.2989 -10.2989 0.0116333 0.0116333
28.795 -11.6243 -11.6243 0.0457837 0.0457837
28.8 -10.6529 -10.6529 0.135308 0.135308
28.805 -11.8825 -11.8825 0.121032 0.121032
28.81 -10.8412 -10.8412 0.0871395 0.0871395
28.815 -10.4888 -10.4888 0.041135 0.041135
28.82 -11.7661 -11.7661 0.0278116 0.0278116
28.825 -12.2851 -12.2851 -0.0482624 -0.0482624
28.83 -11.1352 -11.1352 -0.0752261 -0.0752261
28.835 -12.234 -12.234 -0.00786842 -0.00786842
28.84 -11.0975 -11.0975 -0.0181849 -0.0181849
28.845 -10.6756 -10.6756 0.0925976 0.0925976
28.85 -11.9024 -11.9024 0.0728071 0.0728071
28.855 -12.3846 -12.3846 0.118121 0.118121
28.86 -11.2078 -11.2078 0.0794652 0.0794652
28.865 -12.2877 -12.2877 0.0240402 0.0240402
28.87 -11.1374 -11.1374 0.0492748 0.0492748
28.875 -10.7055 -10.7055 -0.0495521 -0.0495521
28.88 -11.925 -11.925 0.00173967 0.00173967
28.885 -12.4019 -12.4019 -0.0450831 -0.0450831
28.89 -11.2212 -11.2212 0.0124105 0.0124105
28.895 -12.2982 -12.2982 0.0733881 0.0733881
28.9 -11.1459 -11.1459 0.161336 0.161336
28.905 -10.7125 -10.7125 0.138424 0.138424
28.91 -11.9309 -11.9309 0.0871089 0.0871089
28.915 -10.8758 -10.8758 0.0908156 0.0908156
28.92 -12.0502 -12.0502 0.0300257 0.0300257
28.925 -12.4942 -12.4942 0.082168 0.082168
28.93 -11.29 -11.29 -0.00216359 -0.00216359
28.935 -10.819 -10.819 0.054123 0.054123
28.94 -12.0099 -12.0099 0.0245916 0.0245916
28.945 -10.9348 -10.9348 0.0547437 0.0547437
28.95 -10.5634 -10.5634 0.0528567 0.0528567
28.955 -11.8212 -11.8212 -0.0524575 -0.0524575
28.96 -10.8006 -10.8006 0.0430595 0.0430595
28.965 -10.4632 -10.4632 -0.0929763 -0.0929763
28.97 -11.7514 -11.7514 -0.0475906 -0.0475906
28.975 -10.7473 -10.7473 -0.0317294 -0.0317294
28.98 -11.9586 -11.9586 0.0239003 0.0239003
28.985 -12.4297 -12.4297 0.115396 0.115396
28.99 -11.2447 -11.2447 0.140717 0.140717
28.995 -10.7875 -10.7875 0.234877 0.234877
29 -11.9884 -11.9884 0.212339 0.212339
29.005 -10.9208 -10.9208 0.202145 0.202145
29.01 -12.0858 -12.0858 0.18684 0.18684
29.015 -10.992 -10.992 0.138179 0.138179
29.02 -10.6069 -10.6069 0.159566 0.159566
29.025 -11.8547 -11.8547 0.0586309 0.0586309
29.03 -12.358 -12.358 -0.0301642 -0.0301642
29.035 -11.1908 -11.1908 -0.0491941 -0.0491941
29.04 -12.2833 -12.2833 -0.112633 -0.112633
29.045 -12.6678 -12.6678 -0.00931792 -0.00931792
29.05 -11.4198 -11.4198 -0.0662658 -0.0662658
29.055 -10.9166 -10.9166 -0.0171985 -0.0171985
29.06 -12.0842 -12.0842 0.047179 0.047179
29.065 -10.9921 -10.9921 0.154628 0.154628
29.07 -12.1394 -12.1394 0.229823 0.229823
29.075 -11.0326 -11.0326 0.242905 0.242905
29.08 -10.6381 -10.6381 0.266273 0.266273
29.085 -11.8791 -11.8791 0.299971 0.299971
29.09 -12.3773 -12.3773 0.265037 0.265037
29.095 -11.2065 -11.2065 0.196423 0.196423
29.1 -12.2964 -12.2964 0.0575535 0.0575535
29.105 -11.1478 -11.1478 -0.0149597 -0.0149597
29.11 -10.7228 -10.7228 -0.0684284 -0.0684284
29.115 -10.4104 -10.4104 0.0114945 0.0114945
29.12 -10.1858 -10.1858 -0.0343455 -0.0343455
29.125 -10.0195 -10.0195 0.0158427 0.0158427
29.13 -11.4324 -11.4324 0.113558 0.113558
29.135 -10.5191 -10.5191 0.17098 0.17098
29.14 -10.2655 -10.2655 0.234467 0.234467
29.145 -10.078 -10.078 0.242751 0.242751
29.15 -11.4755 -11.4755 0.235965 0.235965
29.155 -10.5509 -10.5509 0.178842 0.178842
29.16 -11.8203 -11.8203 0.198963 0.198963
29.165 -10.8024 -10.8024 0.136432 0.136432
29.17 -10.4726 -10.4726 0.0425859 0.0425859
29.175 -10.2297 -10.2297 0.0328855 0.0328855
29.18 -10.0556 -10.0556 0.0238007 0.0238007
29.185 -9.92607 -9.92607 0.0730732 0.0730732
29.19 -11.3657 -11.3657 0.122337 0.122337
29.195 -10.472 -10.472 0.164825 0.164825
29.2 -10.2326 -10.2326 0.252554 0.252554
29.205 -10.0555 -10.0555 0.228096 0.228096
29.21 -11.4606 -11.4606 0.307941 0.307941
29.215 -10.5415 -10.5415 0.247241 0.247241
29.22 -11.8149 -11.8149 0.221386 0.221386
29.225 -10.7999 -10.7999 0.227544 0.227544
29.23 -10.4723 -10.4723 0.144779 0.144779
29.235 -10.2308 -10.2308 0.116372 0.116372
29.24 -10.0579 -10.0579 0.0220421 0.0220421
29.245 -9.9292 -9.9292 0.00549729 0.00549729
29.25 -9.83839 -9.83839 -0.00165485 -0.00165485
29.255 -9.7695 -9.7695 0.056624 0.056624
29.26 -9.72226 -9.72226 0.107999 0.107999
29.265 -9.68512 -9.68512 0.175919 0.175919
29.27 -11.1921 -11.1921 0.227226 0.227226
29.275 -10.3474 -10.3474 0.200851 0.200851
29.28 -10.1437 -10.1437 0.234228 0.234228
29.285 -9.99264 -9.99264 0.211753 0.211753
29.29 -9.88553 -9.88553 0.122215 0.122215
29.295 -9.805 -9.805 0.0601346 0.0601346
29.3 -9.74897 -9.74897 0.0439019 0.0439019
29.305 -9.70548 -9.70548 0.0450623 0.0450623
29.31 -9.67675 -9.67675 0.0602427 0.0602427
29.315 -9.65307 -9.65307 0.176351 0.176351
29.32 -9.63881 -9.63881 0.261176 0.261176
29.325 -9.62564 -9.62564 0.339621 0.339621
29.33 -9.61903 -9.61903 0.429832 0.429832
29.335 -11.1426 -11.1426 0.440314 0.440314
29.34 -10.3156 -10.3156 0.391881 0.391881
29.345 -11.6503 -11.6503 0.294436 0.294436
29.35 -10.6857 -10.6857 0.24285 0.24285
29.355 -10.3891 -10.3891 0.137751 0.137751
29.36 -10.176 -10.176 0.0725296 0.0725296
29.365 -10.018 -10.018 0.0520689 0.0520689
29.37 -9.90579 -9.90579 0.00608191 0.00608191
29.375 -9.82132 -9.82132 0.0985139 0.0985139
29.38 -9.76279 -9.76279 0.227086 0.227086
29.385 -9.71737 -9.71737 0.287419 0.287419
29.39 -9.68697 -9.68697 0.392585 0.392585
29.395 -9.66245 -9.66245 0.41954 0.41954
29.4 -9.64748 -9.64748 0.413689 0.413689
29.405 -9.63381 -9.63381 0.337292 0.337292
29.41 -9.62682 -9.62682 0.199267 0.199267
29.415 -9.61896 -9.61896 0.175544 0.175544
29.42 -9.61621 -9.61621 0.0692839 0.0692839
29.425 -9.61146 -9.61146 0.0301986 0.0301986
29.43 -8.07985 -8.07985 0.0264998 0.0264998
29.435 -8.90117 -8.90117 0.0549789 0.0549789
29.44 -7.56255 -7.56255 0.0753408 0.0753408
29.445 -6.99334 -6.99334 0.186007 0.186007
29.45 -8.11277 -8.11277 0.27536 0.27536
29.455 -8.5167 -8.5167 0.382015 0.382015
29.46 -7.28279 -7.28279 0.427381 0.427381
29.465 -8.32104 -8.32104 0.412873 0.412873
29.47 -8.67156 -8.67156 0.343818 0.343818
29.475 -7.39299 -7.39299 0.257704 0.257704
29.48 -8.40441 -8.40441 0.219076 0.219076
29.485 -8.72972 -8.72972 0.139334 0.139334
29.49 -8.96964 -8.96964 0.117289 0.117289
29.495 -7.61054 -7.61054 0.133799 0.133799
29.5 -8.5633 -8.5633 0.168734 0.168734
29.505 -7.31464 -7.31464 0.26158 0.26158
29.51 -6.81678 -6.81678 0.290291 0.290291
29.515 -7.98239 -7.98239 0.338816 0.338816
29.52 -8.42571 -8.42571 0.315242 0.315242
29.525 -8.74591 -8.74591 0.245755 0.245755
29.53 -8.98216 -8.98216 0.193211 0.193211
29.535 -9.15149 -9.15149 0.203973 0.203973
29.54 -9.27783 -9.27783 0.219065 0.219065
29.545 -7.83594 -7.83594 0.229091 0.229091
29.55 -8.72842 -8.72842 0.181685 0.181685
29.555 -8.96705 -8.96705 0.210974 0.210974
29.56 -7.61269 -7.61269 0.253143 0.253143
29.565 -7.03202 -7.03202 0.288585 0.288585
29.57 -8.14308 -8.14308 0.306019 0.306019
29.575 -7.0098 -7.0098 0.347544 0.347544
29.58 -8.12706 -8.12706 0.349455 0.349455
29.585 -8.52944 -8.52944 0.372977 0.372977
29.59 -8.82554 -8.82554 0.344476 0.344476
29.595 -7.5073 -7.5073 0.330278 0.330278
29.6 -8.48986 -8.48986 0.36143 0.36143
29.605 -8.79409 -8.79409 0.311875 0.311875
29.61 -7.48758 -7.48758 0.246551 0.246551
29.615 -8.4729 -8.4729 0.249013 0.249013
29.62 -8.78488 -8.78488 0.256579 0.256579
29.625 -7.47825 -7.47825 0.330252 0.330252
29.63 -6.93812 -6.93812 0.313053 0.313053
29.635 -8.07296 -8.07296 0.350022 0.350022
29.64 -8.49385 -8.49385 0.35783 0.35783
29.645 -7.26655 -7.26655 0.38181 0.38181
29.65 -8.31535 -8.31535 0.338484 0.338484
29.655 -8.66783 -8.66783 0.317774 0.317774
29.66 -8.92758 -8.92758 0.273229 0.273229
29.665 -7.58291 -7.58291 0.22953 0.22953
29.67 -8.5462 -8.5462 0.236234 0.236234
29.675 -7.30522 -7.30522 0.184718 0.184718
29.68 -8.34406 -8.34406 0.169893 0.169893
29.685 -8.68929 -8.68929 0.155716 0.155716
29.69 -8.94375 -8.94375 0.171215 0.171215
29.695 -7.59522 -7.59522 0.20865 0.20865
29.7 -7.02455 -7.02455 0.188032 0.188032
29.705 -8.13714 -8.13714 0.173252 0.173252
29.71 -7.01073 -7.01073 0.193596 0.193596
29.715 -8.12723 -8.12723 0.150124 0.150124
29.72 -8.5348 -8.5348 0.160154 0.160154
29.725 -8.82895 -8.82895 0.179473 0.179473
29.73 -7.51507 -7.51507 0.159889 0.159889
29.735 -8.495 -8.495 0.185727 0.185727
29.74 -8.8031 -8.8031 0.227568 0.227568
29.745 -7.49363 -7.49363 0.2679 0.2679
29.75 -8.48255 -8.48255 0.314854 0.314854
29.755 -8.79141 -8.79141 0.311964 0.311964
29.76 -9.01993 -9.01993 0.298131 0.298131
29.765 -7.65183 -7.65183 0.35576 0.35576
29.77 -8.59817 -8.59817 0.352595 0.352595
29.775 -7.34485 -7.34485 0.332134 0.332134
29.78 -6.8436 -6.8436 0.286603 0.286603
29.785 -8.00672 -8.00672 0.236707 0.236707
29.79 -8.44826 -8.44826 0.26097 0.26097
29.795 -8.76713 -8.76713 0.273486 0.273486
29.8 -7.4713 -7.4713 0.313393 0.313393
29.805 -8.46439 -8.46439 0.351261 0.351261
29.81 -7.2509 -7.2509 0.354494 0.354494
29.815 -6.77284 -6.77284 0.346327 0.346327
29.82 -7.95866 -7.95866 0.328896 0.328896
29.825 -8.41097 -8.41097 0.321734 0.321734
29.83 -7.2123 -7.2123 0.317974 0.317974
29.835 -6.74502 -6.74502 0.318514 0.318514
29.84 -7.93871 -7.93871 0.332946 0.332946
29.845 -6.8656 -6.8656 0.269475 0.269475
29.85 -6.49557 -6.49557 0.2429 0.2429
29.855 -7.75377 -7.75377 0.24738 0.24738
29.86 -8.26524 -8.26524 0.29363 0.29363
29.865 -7.10381 -7.10381 0.230961 0.230961
29.87 -6.66945 -6.66945 0.183929 0.183929
29.875 -7.88132 -7.88132 0.197249 0.197249
29.88 -6.82723 -6.82723 0.183155 0.183155
29.885 -6.46529 -6.46529 0.302554 0.302554
29.89 -7.73568 -7.73568 0.1852 0.1852
29.895 -8.24959 -8.24959 0.308667 0.308667
29.9 -7.09583 -7.09583 0.169198 0.169198
29.905 -6.66128 -6.66128 0.176045 0.176045
29.91 -7.87878 -7.87878 0.187978 0.187978
29.915 -6.82302 -6.82302 0.123045 0.123045
29.92 -6.46563 -6.46563 0.189481 0.189481
29.925 -7.7336 -7.7336 0.0644473 0.0644473
29.93 -8.25149 -8.25149 0.189204 0.189204
29.935 -7.09485 -7.09485 0.138268 0.138268
29.94 -6.66401 -6.66401 0.210844 0.210844
29.945 -7.87844 -7.87844 0.264143 0.264143
29.95 -6.82618 -6.82618 0.189889 0.189889
29.955 -6.4656 -6.4656 0.227533 0.227533
29.96 -7.737 -7.737 0.0823156 0.0823156
29.965 -8.25164 -8.25164 0.137001 0.137001
29.97 -7.09841 -7.09841 0.149193 0.149193
29.975 -6.66422 -6.66422 0.121294 0.121294
29.98 -7.882 -7.882 0.129381 0.129381
29.985 -6.82646 -6.82646 0.0609928 0.0609928
29.99 -6.46921 -6.46921 0.0998916 0.0998916
29.995 -7.7373 -7.7373 0.0690837 0.0690837
30 -8.2553 -8.2553 0.113787 0.113787
